-0.18	0.008
-0.178	0.002
-0.176	-0.036
-0.174	0.064
-0.172	0
-0.17	0.008
-0.168	0.012
-0.166	-0.064
-0.164	0.008
-0.162	0.002
-0.16	0.014
-0.158	0.016
-0.156	0.066
-0.154	-0.002
-0.152	0.002
-0.15	-0.01
-0.148	-0.078
-0.146	0.02
-0.144	-0.002
-0.142	0.012
-0.14	0.042
-0.138	0.034
-0.136	-0.002
-0.134	0.002
-0.132	-0.018
-0.13	-0.076
-0.128	0.036
-0.126	0
-0.124	0.01
-0.122	0.042
-0.12	-0.022
-0.118	0
-0.116	0.006
-0.114	-0.01
-0.112	-0.05
-0.11	0.05
-0.108	0.004
-0.106	0.008
-0.104	0.016
-0.102	-0.064
-0.1	0.006
-0.098	0.008
-0.096	0.006
-0.094	-0.006
-0.092	0.06
-0.09	0.002
-0.088	0.008
-0.086	-0.008
-0.084	-0.076
-0.082	0.016
-0.08	0.004
-0.078	0.022
-0.076	0.038
-0.074	0.044
-0.072	-0.004
-0.07	0.006
-0.068	-0.016
-0.066	-0.068
-0.064	0.03
-0.062	-0.004
-0.06	0.018
-0.058	0.048
-0.056	0
-0.054	-0.004
-0.052	0.002
-0.05	-0.014
-0.048	-0.05
-0.046	0.048
-0.044	-0.004
-0.042	0.008
-0.04	0.026
-0.038	-0.052
-0.036	0.004
-0.034	0.006
-0.032	0
-0.03	-0.02
-0.028	0.052
-0.026	0
-0.024	0.002
-0.022	-0.004
-0.02	-0.08
-0.018	0.016
-0.016	0.006
-0.014	0.014
-0.012	0.018
-0.01	0.044
-0.008	0.002
-0.006	0.006
-0.004	-0.02
-0.002	-0.074
0	0.026
0.002	0.002
0.004	0.02
0.006	0.044
0.008	0.01
0.01	-0.002
0.012	0.006
0.014	-0.016
0.016	-0.05
0.018	0.038
0.02	-0.004
0.022	0.014
0.024	0.042
0.026	-0.034
0.028	-0.002
0.03	0.006
0.032	-0.004
0.034	-0.02
0.036	0.05
0.038	-0.006
0.04	0.006
0.042	0.01
0.044	-0.07
0.046	0.006
0.048	0.004
0.05	0.012
0.052	0.008
0.054	0.046
0.056	0
0.058	0
0.06	-0.02
0.062	-0.078
0.064	0.024
0.066	0.004
0.068	0.018
0.07	0.03
0.072	0.022
0.074	0.002
0.076	0.004
0.078	-0.024
0.08	-0.058
0.082	0.036
0.084	0
0.086	0.018
0.088	0.042
0.09	-0.024
0.092	0.002
0.094	0.01
0.096	-0.008
0.098	-0.024
0.1	0.044
0.102	-0.002
0.104	0.01
0.106	0.026
0.108	-0.062
0.11	0.004
0.112	0.006
0.114	0.01
0.116	0.006
0.118	0.042
0.12	-0.004
0.122	0.002
0.124	-0.006
0.126	-0.076
0.128	0.016
0.13	0.002
0.132	0.018
0.134	0.028
0.136	0.024
0.138	-0.002
0.14	0
0.142	-0.028
0.144	-0.064
0.146	0.032
0.148	-0.002
0.15	0.016
0.152	0.034
0.154	-0.01
0.156	0.002
0.158	0.004
0.16	-0.022
0.162	-0.032
0.164	0.044
0.166	-0.002
0.168	0.014
0.17	0.028
0.172	-0.052
0.174	0.008
0.176	0.008
0.178	0.002
0.18	0
0.182	0.042
0.184	-0.002
0.186	0.008
0.188	0.008
0.19	-0.074
0.192	0.012
0.194	0.006
0.196	0.024
0.198	0.024
0.2	0.024
0.202	-0.002
0.204	0
0.206	-0.018
0.208	-0.068
0.21	0.024
0.212	0
0.214	0.024
0.216	0.034
0.218	-0.002
0.22	0
0.222	0
0.224	-0.028
0.226	-0.038
0.228	0.04
0.23	-0.006
0.232	0.014
0.234	0.028
0.236	-0.038
0.238	0.004
0.24	0.006
0.242	-0.012
0.244	-0.006
0.246	0.044
0.248	-0.006
0.25	0.006
0.252	0.01
0.254	-0.066
0.256	0.014
0.258	0.008
0.26	0.016
0.262	0.02
0.264	0.032
0.266	0
0.268	0.004
0.27	-0.012
0.272	-0.07
0.274	0.024
0.276	0.006
0.278	0.028
0.28	0.034
0.282	0
0.284	0.002
0.286	0.002
0.288	-0.024
0.29	-0.046
0.292	0.032
0.294	-0.004
0.296	0.024
0.298	0.03
0.3	-0.032
0.302	0.004
0.304	0.004
0.306	-0.018
0.308	-0.012
0.31	0.04
0.312	-0.008
0.314	0.008
0.316	0.014
0.318	-0.058
0.32	0.01
0.322	0.004
0.324	0.004
0.326	0.016
0.328	0.034
0.33	-0.004
