-0.18	-0.006
-0.178	0.002
-0.176	0.006
-0.174	0.064
-0.172	0
-0.17	-0.066
-0.168	0.002
-0.166	0.004
-0.164	0.03
-0.162	0.004
-0.16	-0.008
-0.158	0
-0.156	0.004
-0.154	-0.016
-0.152	0.002
-0.15	0.01
-0.148	0.004
-0.146	0.006
-0.144	-0.016
-0.142	0
-0.14	0.012
-0.138	0.008
-0.136	0.006
-0.134	-0.016
-0.132	0.002
-0.13	0.01
-0.128	0.046
-0.126	0.002
-0.124	-0.058
-0.122	0.002
-0.12	0.006
-0.118	0.036
-0.116	0.004
-0.114	-0.01
-0.112	0.002
-0.11	0.004
-0.108	-0.024
-0.106	0.004
-0.104	0.016
-0.102	0.002
-0.1	0.006
-0.098	-0.012
-0.096	0.002
-0.094	0.01
-0.092	0.006
-0.09	0.006
-0.088	-0.018
-0.086	0
-0.084	0.008
-0.082	0.042
-0.08	0
-0.078	-0.05
-0.076	0.004
-0.074	0.006
-0.072	0.04
-0.07	0.002
-0.068	-0.018
-0.066	0.002
-0.064	0
-0.062	-0.026
-0.06	0.006
-0.058	0.022
-0.056	0.004
-0.054	0.006
-0.052	-0.01
-0.05	0.002
-0.048	0.006
-0.046	0.006
-0.044	0.006
-0.042	-0.02
-0.04	0
-0.038	0.008
-0.036	0.038
-0.034	0
-0.032	-0.044
-0.03	0.006
-0.028	0
-0.026	0.034
-0.024	0.004
-0.022	-0.024
-0.02	0.002
-0.018	0.004
-0.016	-0.024
-0.014	0.008
-0.012	0.026
-0.01	0.002
-0.008	0.008
-0.006	-0.008
-0.004	0.002
-0.002	0
0	0.006
0.002	0.008
0.004	-0.022
0.006	0
0.008	0.014
0.01	0.034
0.012	0
0.014	-0.042
0.016	0.004
0.018	0
0.02	0.032
0.022	0.002
0.024	-0.022
0.026	0.002
0.028	0.002
0.03	-0.018
0.032	0.006
0.034	0.024
0.036	0
0.038	0.006
0.04	-0.014
0.042	0.004
0.044	0
0.046	0.008
0.048	0.008
0.05	-0.022
0.052	0.002
0.054	0.014
0.056	0.032
0.058	0
0.06	-0.04
0.062	0.006
0.064	0
0.066	0.03
0.068	0.004
0.07	-0.022
0.072	0.004
0.074	0.006
0.076	-0.016
0.078	0.006
0.08	0.024
0.082	0.002
0.084	0.006
0.086	-0.016
0.088	0.006
0.09	0
0.092	0.008
0.094	0.008
0.096	-0.022
0.098	0.002
0.1	0.014
0.102	0.028
0.104	-0.002
0.106	-0.042
0.108	0.006
0.11	0
0.112	0.028
0.114	0.006
0.116	-0.018
0.118	0.006
0.12	0.004
0.122	-0.016
0.124	0.008
0.126	0.022
0.128	0.002
0.13	0.006
0.132	-0.018
0.134	0.006
0.136	0.002
0.138	0.01
0.14	0.01
0.142	-0.018
0.144	0
0.146	0.01
0.148	0.028
0.15	-0.002
0.152	-0.038
0.154	0.008
0.156	0.004
0.158	0.024
0.16	0.006
0.162	-0.014
0.164	0.004
0.166	0.002
0.168	-0.016
0.17	0.01
0.172	0.02
0.174	0
0.176	0.008
0.178	-0.02
0.18	0.006
0.182	0.004
0.184	0.01
0.186	0.01
0.188	-0.022
0.19	-0.002
0.192	0.008
0.194	0.026
0.196	0
0.198	-0.038
0.2	0.006
0.202	0.004
0.204	0.022
0.206	0.006
0.208	-0.01
0.21	0.006
0.212	-0.002
0.214	-0.016
0.216	0.008
0.218	0.018
0.22	0
0.222	0.01
0.224	-0.016
0.226	0.004
0.228	0.004
0.23	0.01
0.232	0.006
0.234	-0.02
0.236	0
0.238	0.006
0.24	0.024
0.242	0
0.244	-0.036
0.246	0.008
0.248	0.006
0.25	0.018
0.252	0.004
0.254	-0.008
0.256	0.006
0.258	0
0.26	-0.016
0.262	0.008
0.264	0.018
0.266	0
0.268	0.014
0.27	-0.018
0.272	0.002
0.274	0.006
0.276	0.012
0.278	0.008
0.28	-0.02
0.282	0.002
0.284	0.006
0.286	0.024
0.288	0.002
0.29	-0.034
0.292	0.006
0.294	0.006
0.296	0.016
0.298	0.004
0.3	-0.006
0.302	0.008
0.304	-0.002
0.306	-0.016
0.308	0.01
0.31	0.016
0.312	0
0.314	0.014
0.316	-0.02
0.318	0.004
0.32	0.004
0.322	0.012
0.324	0.006
0.326	-0.022
0.328	0.004
0.33	0.004
0.332	0.022
0.334	0.002
0.336	-0.032
0.338	0.008
0.34	0.008
0.342	0.014
0.344	0.004
0.346	-0.004
0.348	0.006
0.35	-0.002
0.352	-0.016
0.354	0.012
0.356	0.014
0.358	0
0.36	0.014
0.362	-0.02
0.364	0.002
0.366	0.004
0.368	0.012
0.37	0.006
0.372	-0.024
0.374	0.006
0.376	0.006
0.378	0.02
0.38	0
0.382	-0.03
0.384	0.006
0.386	0.006
0.388	0.01
0.39	0.002
0.392	-0.002
0.394	0.008
0.396	-0.002
0.398	-0.016
0.4	0.012
0.402	0.016
0.404	-0.002
0.406	0.014
0.408	-0.018
0.41	0.002
0.412	0.002
0.414	0.014
0.416	0.004
0.418	-0.022
0.42	0.006
0.422	0.004
0.424	0.02
0.426	0.002
0.428	-0.028
0.43	0.008
0.432	0.006
0.434	0.008
0.436	0.004
0.438	0
0.44	0.008
0.442	-0.002
0.444	-0.016
0.446	0.012
0.448	0.016
0.45	0
0.452	0.014
0.454	-0.02
0.456	0
0.458	0.002
0.46	0.014
0.462	0.004
0.464	-0.024
0.466	0.004
0.468	0.006
0.47	0.018
0.472	0
0.474	-0.024
0.476	0.006
0.478	0.006
0.48	0.006
0.482	0.006
0.484	0.004
0.486	0.006
0.488	-0.002
0.49	-0.016
0.492	0.01
0.494	0.014
0.496	0
0.498	0.012
0.5	-0.02
0.502	0
0.504	0.002
0.506	0.016
0.508	0.004
0.51	-0.024
0.512	0.006
0.514	0.006
0.516	0.018
0.518	0.002
0.52	-0.022
0.522	0.006
0.524	0.004
0.526	0.006
0.528	0.006
0.53	0.006
0.532	0.006
0.534	0
0.536	-0.018
0.538	0.01
0.54	0.014
0.542	0
0.544	0.012
0.546	-0.018
0.548	0
0.55	0.002
0.552	0.014
0.554	0.004
0.556	-0.024
0.558	0.004
0.56	0.008
0.562	0.016
0.564	0
0.566	-0.018
0.568	0.008
0.57	0.004
0.572	0.002
0.574	0.008
0.576	0.006
0.578	0.006
0.58	0
0.582	-0.018
0.584	0.008
0.586	0.012
0.588	0
0.59	0.014
0.592	-0.022
0.594	0
0.596	0.002
0.598	0.016
0.6	0.006
0.602	-0.022
0.604	0.006
0.606	0.006
0.608	0.014
0.61	0.002
0.612	-0.014
0.614	0.008
0.616	0.004
0.618	-0.002
0.62	0.01
0.622	0.008
0.624	0.006
0.626	0.002
0.628	-0.018
0.63	0.008
0.632	0.01
0.634	0.004
0.636	0.012
0.638	-0.022
0.64	0.002
0.642	0
0.644	0.016
0.646	0.004
0.648	-0.022
0.65	0.004
0.652	0.006
0.654	0.012
0.656	0
0.658	-0.012
0.66	0.008
0.662	0.004
0.664	-0.004
0.666	0.008
0.668	0.008
0.67	0.004
0.672	0.002
0.674	-0.018
0.676	0.006
0.678	0.008
0.68	0.004
0.682	0.014
0.684	-0.02
0.686	0.002
0.688	0.004
0.69	0.014
0.692	0.004
0.694	-0.022
0.696	0.008
0.698	0.008
0.7	0.01
0.702	0.002
0.704	-0.01
0.706	0.008
0.708	0.002
0.71	-0.004
0.712	0.008
0.714	0.012
0.716	0.002
0.718	0.004
0.72	-0.02
0.722	0.006
0.724	0.008
0.726	0.006
0.728	0.012
0.73	-0.024
0.732	0.004
0.734	0.002
0.736	0.012
0.738	0.002
0.74	-0.02
0.742	0.006
0.744	0.006
0.746	0.01
0.748	0.002
0.75	-0.008
0.752	0.008
0.754	0.002
0.756	-0.006
0.758	0.012
0.76	0.01
0.762	0.004
0.764	0.004
0.766	-0.018
0.768	0.006
0.77	0.008
0.772	0.004
0.774	0.012
0.776	-0.022
0.778	0.002
0.78	0.004
0.782	0.012
0.784	0
0.786	-0.018
0.788	0.006
0.79	0.006
0.792	0.008
0.794	0.002
0.796	-0.004
0.798	0.006
0.8	0.002
0.802	-0.01
0.804	0.012
0.806	0.01
0.808	0.002
0.81	0.006
0.812	-0.018
0.814	0.006
0.816	0.008
0.818	0.006
0.82	0.01
0.822	-0.022
0.824	0.004
0.826	0.004
0.828	0.012
0.83	-0.002
0.832	-0.016
0.834	0.006
0.836	0.006
0.838	0.008
0.84	0.004
0.842	0
0.844	0.006
0.846	0
0.848	-0.012
0.85	0.01
0.852	0.01
0.854	0.002
0.856	0.006
0.858	-0.018
0.86	0.006
0.862	0.006
0.864	0.006
0.866	0.01
0.868	-0.022
0.87	0.002
0.872	0.006
0.874	0.012
0.876	0
0.878	-0.014
0.88	0.008
0.882	0.006
0.884	0.004
0.886	0.006
0.888	0.002
0.89	0.006
0.892	0.002
0.894	-0.012
0.896	0.012
0.898	0.012
0.9	0.002
0.902	0.006
0.904	-0.02
0.906	0.004
0.908	0.006
0.91	0.008
0.912	0.01
0.914	-0.022
0.916	0.002
0.918	0.004
0.92	0.01
0.922	0
0.924	-0.012
0.926	0.008
0.928	0.004
0.93	0.004
0.932	0.006
0.934	0.004
0.936	0.004
0.938	0.002
0.94	-0.014
0.942	0.01
0.944	0.012
0.946	0.002
0.948	0.008
0.95	-0.018
0.952	0.002
0.954	0.004
0.956	0.008
0.958	0.01
0.96	-0.022
0.962	0.004
0.964	0.004
0.966	0.008
0.968	0
0.97	-0.01
0.972	0.008
0.974	0.004
0.976	0
0.978	0.006
0.98	0.006
0.982	0.004
0.984	0.002
0.986	-0.016
0.988	0.008
0.99	0.01
0.992	0.002
0.994	0.008
0.996	-0.02
0.998	0.002
1	0.004
1.002	0.008
1.004	0.008
1.006	-0.02
1.008	0.004
1.01	0.006
1.012	0.006
1.014	0
1.016	-0.006
1.018	0.008
1.02	0.004
1.022	0
1.024	0.006
1.026	0.008
1.028	0.006
1.03	0.002
1.032	-0.016
1.034	0.01
1.036	0.008
1.038	0.004
1.04	0.008
1.042	-0.018
1.044	0.002
1.046	0.004
1.048	0.008
1.05	0.008
1.052	-0.018
1.054	0.006
1.056	0.006
1.058	0.008
1.06	0
1.062	-0.004
1.064	0.008
1.066	0.002
1.068	-0.002
1.07	0.008
1.072	0.008
1.074	0.004
1.076	0.002
1.078	-0.014
1.08	0.01
1.082	0.008
1.084	0.002
1.086	0.008
1.088	-0.02
1.09	0.002
1.092	0.004
1.094	0.006
1.096	0.006
1.098	-0.016
1.1	0.006
1.102	0.006
1.104	0.006
1.106	0
1.108	0
1.11	0.008
1.112	0.002
1.114	-0.004
1.116	0.008
1.118	0.006
1.12	0.002
1.122	0.006
1.124	-0.016
1.126	0.008
1.128	0.008
1.13	0.004
1.132	0.008
1.134	-0.02
1.136	0.002
1.138	0.004
1.14	0.008
1.142	0.006
1.144	-0.016
1.146	0.006
1.148	0.006
1.15	0.006
1.152	0
1.154	0
1.156	0.008
1.158	0
1.16	-0.006
1.162	0.008
1.164	0.008
1.166	0.002
1.168	0.004
1.17	-0.016
1.172	0.006
1.174	0.008
1.176	0.004
1.178	0.006
1.18	-0.02
1.182	0
1.184	0.004
1.186	0.008
1.188	0.004
1.19	-0.012
1.192	0.006
1.194	0.004
1.196	0.004
1.198	0.002
1.2	0.002
1.202	0.006
1.204	0.002
1.206	-0.006
1.208	0.01
1.21	0.008
1.212	0.002
1.214	0.006
1.216	-0.018
1.218	0.006
1.22	0.008
1.222	0.004
1.224	0.006
1.226	-0.02
1.228	0.002
1.23	0.004
1.232	0.008
1.234	0.004
1.236	-0.01
1.238	0.006
1.24	0.004
1.242	0.002
1.244	0.002
1.246	0.004
1.248	0.006
1.25	0
1.252	-0.008
1.254	0.01
1.256	0.008
1.258	0.002
1.26	0.006
1.262	-0.018
1.264	0.006
1.266	0.008
1.268	0.008
1.27	0.006
1.272	-0.018
1.274	0.002
1.276	0.004
1.278	0.006
1.28	0.004
1.282	-0.008
1.284	0.006
1.286	0.004
1.288	0.002
1.29	0.004
1.292	0.006
1.294	0.006
1.296	0
1.298	-0.01
1.3	0.01
1.302	0.008
1.304	0.004
1.306	0.006
1.308	-0.016
1.31	0.004
1.312	0.006
1.314	0.006
1.316	0.008
1.318	-0.016
1.32	0.002
1.322	0.002
1.324	0.006
1.326	0.002
1.328	-0.006
1.33	0.006
1.332	0.002
1.334	0
1.336	0.004
1.338	0.008
1.34	0.006
1.342	0.002
1.344	-0.01
1.346	0.008
1.348	0.008
1.35	0.002
1.352	0.008
1.354	-0.016
1.356	0.004
1.358	0.006
1.36	0.006
1.362	0.006
1.364	-0.016
1.366	0.002
1.368	0.004
1.37	0.004
1.372	0.002
1.374	-0.002
1.376	0.006
1.378	0.002
1.38	0
1.382	0.004
1.384	0.008
1.386	0.006
1.388	0.002
1.39	-0.01
1.392	0.008
1.394	0.006
1.396	0.002
1.398	0.006
1.4	-0.016
1.402	0.002
1.404	0.006
1.406	0.006
1.408	0.006
1.41	-0.014
1.412	0.004
1.414	0.004
1.416	0.006
1.418	0.004
1.42	0
1.422	0.006
1.424	0.002
1.426	-0.004
1.428	0.002
1.43	0.006
1.432	0.004
1.434	0.002
1.436	-0.01
1.438	0.006
1.44	0.006
1.442	0.006
1.444	0.006
1.446	-0.018
1.448	0.002
1.45	0.004
1.452	0.008
1.454	0.006
1.456	-0.014
1.458	0.004
1.46	0.006
1.462	0.004
1.464	0.002
1.466	0
1.468	0.006
1.47	0.002
1.472	-0.002
1.474	0.004
1.476	0.008
1.478	0.004
1.48	0.002
1.482	-0.012
1.484	0.006
1.486	0.006
1.488	0.002
1.49	0.006
1.492	-0.016
1.494	0.002
1.496	0.004
1.498	0.006
1.5	0.006
1.502	-0.01
1.504	0.004
1.506	0.002
1.508	0.002
1.51	0.004
1.512	0.004
1.514	0.006
1.516	0.002
1.518	-0.002
1.52	0.006
1.522	0.008
1.524	0.002
1.526	0.004
1.528	-0.012
1.53	0.006
1.532	0.006
1.534	0.004
1.536	0.006
1.538	-0.016
1.54	0.004
1.542	0.006
1.544	0.006
1.546	0.006
1.548	-0.01
1.55	0.002
1.552	0.002
1.554	0.002
1.556	0.004
1.558	0.004
1.56	0.006
1.562	0
1.564	-0.004
1.566	0.006
1.568	0.008
1.57	0.004
1.572	0.004
1.574	-0.012
1.576	0.006
1.578	0.006
1.58	0.004
1.582	0.006
1.584	-0.016
1.586	0.002
1.588	0.006
1.59	0.006
1.592	0.006
1.594	-0.008
1.596	0.002
1.598	0.002
1.6	0.002
1.602	0.004
1.604	0.004
1.606	0.006
1.608	0
1.61	-0.004
1.612	0.006
1.614	0.008
1.616	0.004
1.618	0.004
1.62	-0.014
1.622	0.006
1.624	0.006
1.626	0.006
1.628	0.006
1.63	-0.016
1.632	0.002
1.634	0.004
1.636	0.006
1.638	0.006
1.64	-0.004
1.642	0.004
1.644	0.002
1.646	0.002
1.648	0.006
1.65	0.006
1.652	0.004
1.654	0.002
1.656	-0.006
1.658	0.006
1.66	0.006
1.662	0.004
1.664	0.006
1.666	-0.014
1.668	0.004
1.67	0.006
1.672	0.006
1.674	0.006
1.676	-0.014
1.678	0.002
1.68	0.004
1.682	0.004
1.684	0.004
1.686	-0.004
1.688	0.004
1.69	0
1.692	0.002
1.694	0.004
1.696	0.008
1.698	0.006
1.7	0
1.702	-0.006
1.704	0.006
1.706	0.008
1.708	0.006
1.71	0.006
1.712	-0.012
1.714	0.004
1.716	0.004
1.718	0.004
1.72	0.006
1.722	-0.012
1.724	0.004
1.726	0.002
1.728	0.004
1.73	0.006
1.732	-0.002
1.734	0.004
1.736	0
1.738	0.002
1.74	0.006
1.742	0.008
1.744	0.006
1.746	0.002
1.748	-0.008
1.75	0.006
1.752	0.006
1.754	0.004
1.756	0.006
1.758	-0.012
1.76	0.004
1.762	0.002
1.764	0.006
1.766	0.006
1.768	-0.012
1.77	0.002
1.772	0.002
1.774	0.004
1.776	0.004
1.778	0
1.78	0.004
1.782	0.002
1.784	0
1.786	0.004
1.788	0.008
1.79	0.006
1.792	0.002
1.794	-0.008
1.796	0.006
1.798	0.006
1.8	0.002
1.802	0.004
1.804	-0.012
1.806	0.004
1.808	0.004
1.81	0.004
1.812	0.006
1.814	-0.012
1.816	0.002
1.818	0.004
1.82	0.004
1.822	0.002
1.824	0.002
1.826	0.004
1.828	0
1.83	0
1.832	0.004
1.834	0.006
1.836	0.006
1.838	0.002
1.84	-0.008
1.842	0.004
1.844	0.006
1.846	0.002
1.848	0.004
1.85	-0.012
1.852	0.004
1.854	0.004
1.856	0.004
1.858	0.006
1.86	-0.008
1.862	0.004
1.864	0.002
1.866	0.002
1.868	0.002
1.87	0.002
1.872	0.004
1.874	0
1.876	-0.002
1.878	0.004
1.88	0.008
1.882	0.004
1.884	0.002
1.886	-0.008
1.888	0.006
1.89	0.006
1.892	0.002
1.894	0.004
1.896	-0.01
1.898	0.004
1.9	0.002
1.902	0.004
1.904	0.006
1.906	-0.01
1.908	0.004
1.91	0.002
1.912	0.002
1.914	0.002
1.916	0.006
1.918	0.006
1.92	0
1.922	0
1.924	0.004
1.926	0.008
1.928	0.004
1.93	0.004
1.932	-0.008
1.934	0.002
1.936	0.006
1.938	0.002
1.94	0.004
1.942	-0.012
1.944	0.004
1.946	0.006
1.948	0.006
1.95	0.004
1.952	-0.008
1.954	0.004
1.956	0
1.958	0.004
1.96	0.004
1.962	0.004
1.964	0.006
1.966	0
1.968	-0.004
1.97	0.004
1.972	0.006
1.974	0.006
1.976	0
1.978	-0.008
1.98	0.004
1.982	0.006
1.984	0.002
